state,year,parliamentry_consituency,consituency_type,cand_name,cand_gender,party_name,Total_Votes_Polled,electors
Bihar,1980,NAWADA,SC,Kunwar Ram,Male,Independent,183736,850367
Bihar,1980,GAYA,SC,Kameshwar Ram,Male,independents,1555,709388
Bihar,1980,GAYA,SC,Unknown,Male,independents,1902,709388
Bihar,1980,GAYA,SC,Nathun Chaudhary,Male,independents,3907,709388
Bihar,1980,GAYA,SC,Dharmendra Kumar Das,Male,all_india_forward_block,4300,709388
Bihar,1980,GAYA,SC,Rajesh Kumar,Male,janta_party_(secular),110664,709388
Bihar,1980,GAYA,SC,Ramswaroop Ram,Male,indian_natioanl_congress_(i),148208,709388
Bihar,1980,CHATRA,GEN,Anwar Rahi,Male,independents,1683,658959
Bihar,1980,CHATRA,GEN,Baleshwar Prasad,Male,jharkhand_party,1774,658959
Bihar,1980,CHATRA,GEN,Ram Prasad Dubey,Male,independents,3480,658959
Bihar,1980,CHATRA,GEN,Chandra Bhushan Singh,Male,Independent,4347,658959
Bihar,1980,CHATRA,GEN,Chandradip Gope,Male,independents,4461,658959
Bihar,1980,CHATRA,GEN,Chatur Singh,Male,independents,6413,658959
Bihar,1980,BELGAUM,GEN,Badri Narayan Gupta,Male,independents,8569,658959
Bihar,1980,CHATRA,GEN,Mustaque Ali Khan,Male,independents,19934,658959
Bihar,1980,CHATRA,GEN,Sukdeo Prasad Verma,Male,Independent,61165,658959
Bihar,1980,CHATRA,GEN,Ranjit Singh,Male,indian_natioanl_congress_(i),106751,658959
Bihar,1980,KODARMA,GEN,Ganpat Rai,Male,independents,2608,679406
Bihar,1980,KODARMA,GEN,Girija Nandan Pd. Sinha,Male,independents,4605,679406
Bihar,1980,KODARMA,GEN,Laxmi Kant Sa,Male,independents,5953,679406
Bihar,1980,KODARMA,GEN,Kharagdhari Singh,Male,independents,23072,679406
Bihar,1980,KODARMA,GEN,Shankar Dayal Singh,Male,indian_national_congress_(u),31375,679406
Bihar,1980,KODARMA,GEN,Javed Warsi,Male,indian_natioanl_congress_(i),85870,679406
Bihar,1980,KODARMA,GEN,Reet Lal Pd. Verma,Male,Independent,108236,679406
Bihar,1980,GIRIDIH,GEN,Har Mahendra Singh,Male,independents,1155,683106
Uttar Pradesh,1980,GIRIDIH,GEN,Md. Hanif Ansari,Male,independents,1521,683106
Bihar,1980,GIRIDIH,GEN,Matwar Safi,Male,independents,2090,683106
Bihar,1980,GIRIDIH,GEN,Rajput Singh,Male,independents,2371,683106
Bihar,1980,BELGAUM,GEN,Madan Mohan Singh,Male,jharkhand_party,3108,683106
Bihar,1980,GIRIDIH,GEN,Shafique Khan,Male,communist_party_of_india,19464,683106
Bihar,1980,BELGAUM,GEN,Lal Chand Mahto,Male,janta_party_(secular),24316,683106
Bihar,1980,GIRIDIH,GEN,Vinod Bihari Mahto,Male,independents,56287,683106
Bihar,1980,GIRIDIH,GEN,Ramdas Singh,Male,janta_party,79253,683106
Bihar,1980,GIRIDIH,GEN,Bindeshwari Dubey,Male,indian_natioanl_congress_(i),105282,683106
Bihar,1980,DHANBAD,GEN,Budhan Ram,Male,independents,522,829241
Bihar,1980,DHANBAD,GEN,Satyandra Kumar Singh,Male,independents,643,829241
Bihar,1980,DHANBAD,GEN,S. N.Prasad,Male,independents,769,829241
Bihar,1980,DHANBAD,GEN,Unknown,Male,independents,881,829241
Bihar,1980,DHANBAD,GEN,Ajit Singh,Male,independents,941,829241
Bihar,1980,DHANBAD,GEN,Sudhansu Mahtha,Male,independents,1444,829241
Bihar,1980,DHANBAD,GEN,Narayan Mahato,Male,jharkhand_party,1583,829241
Bihar,1980,DHANBAD,GEN,Genori Paswan,Male,independents,1640,829241
Bihar,1980,DHANBAD,GEN,Surajdeo Na. Yadav,Male,independents,1992,829241
Bihar,1980,DHANBAD,GEN,S. P. Roy,Male,indian_national_congress_(u),2681,829241
Bihar,1980,DHANBAD,GEN,Haradhan Singh,Male,independents,2797,829241
Uttar Pradesh,1980,DHANBAD,GEN,Kedar Prasad Sao,Male,independents,4263,829241
Bihar,1980,DHANBAD,GEN,Aklu Ram Mahato,Male,independents,10931,829241
Bihar,1980,DHANBAD,GEN,Ahmad Kumar Ansari,Male,janta_party_(secular),27605,829241
Bihar,1980,DHANBAD,GEN,Narendra Kumar Singh,Male,janta_party,78081,829241
Bihar,1980,DHANBAD,GEN,Yogeshwar Prasad 'Yogesh',Male,Independent,120974,829241
Bihar,1980,DHANBAD,GEN,A. K. Roy,Male,independents,136280,829241
Bihar,1980,HAZARIBAGH,GEN,Shane Ahmad Siddique,Male,independents,1651,715407
Bihar,1980,HAZARIBAGH,GEN,A. D. Nandi,Male,jharkhand_party,2705,715407
Bihar,1980,HAZARIBAGH,GEN,Unknown,Male,independents,3121,715407
Bihar,1980,HAZARIBAGH,GEN,Udit Narain Prasad,Male,independents,3615,715407
Bihar,1980,HAZARIBAGH,GEN,Arjun Ram,Male,independents,15286,715407
Bihar,1980,HAZARIBAGH,GEN,Unknown,Male,janta_party_(secular),30301,715407
Bihar,1980,HAZARIBAGH,GEN,Bhuneshwar Prasad Mahto,Male,communist_party_of_india,52135,715407
Bihar,1980,HAZARIBAGH,GEN,Azima Hussain,Female,indian_natioanl_congress_(i),66818,715407
Bihar,1980,HAZARIBAGH,GEN,Kunwar Basant Narayan Singh,Male,janta_party,96182,715407
Bihar,1980,RANCHI,GEN,Ahmed Azad,Male,independents,352,694669
Bihar,1980,RANCHI,GEN,Ram Gopal Chitlangiyan,Male,independents,453,694669
Bihar,1980,RANCHI,GEN,Md. Abrarul Hoda,Male,independents,591,694669
Bihar,1980,RANCHI,GEN,Shiva Prasad Ram,Male,independents,775,694669
Bihar,1980,RANCHI,GEN,Unknown,Male,independents,1103,694669
Bihar,1980,RANCHI,GEN,Ram Karan Pal,Male,indian_national_congress_(u),1273,694669
Bihar,1980,RANCHI,GEN,Manohar Mahto,Male,independents,1613,694669
Bihar,1980,RANCHI,GEN,Unknown,Male,independents,1784,694669
Bihar,1980,RANCHI,GEN,R. N. Samaiyar,Male,independents,2344,694669
Bihar,1980,RANCHI,GEN,David Bhanja,Male,Independent,6480,694669
Bihar,1980,RANCHI,GEN,Ram Tahal Choudhry,Male,independents,24398,694669
Bihar,1980,RANCHI,GEN,Ghanshyam Mahto,Male,all_india_forward_block,26025,694669
Bihar,1980,RANCHI,GEN,Bhola Prasad Singh,Male,Independent,26679,694669
Bihar,1980,RANCHI,GEN,Shiva Kumar Sinha,Male,janta_party,68380,694669
Bihar,1980,RANCHI,GEN,Shiva Prasad Sahu,Male,indian_natioanl_congress_(i),106506,694669
Bihar,1980,BELGAUM,GEN,J. K. I. Prasad,Male,independents,229,664802
Uttar Pradesh,1980,JAMSHEDPUR,GEN,Unknown,Male,independents,313,664802
Bihar,1980,JAMSHEDPUR,GEN,Arjun Singh,Male,independents,400,664802
Bihar,1980,BELGAUM,GEN,Unknown,Male,independents,576,664802
Bihar,1980,BELGAUM,GEN,Milu Sardar,Male,independents,678,664802
Bihar,1980,JAMSHEDPUR,GEN,Rabindra Nath Sinha,Male,independents,916,664802
Bihar,1980,JAMSHEDPUR,GEN,Shankh Baba,Male,independents,951,664802
Bihar,1980,JAMSHEDPUR,GEN,Thakur Das Mahato,Male,independents,1422,664802
Bihar,1980,JAMSHEDPUR,GEN,Janardan Sharma,Male,independents,1845,664802
Bihar,1980,JAMSHEDPUR,GEN,Onkar Nath Singh,Male,independents,2148,664802
Bihar,1980,JAMSHEDPUR,GEN,Baladeo Pandey,Male,independents,2226,664802
Bihar,1980,JAMSHEDPUR,GEN,Gouranga Mahato,Male,independents,2270,664802
Bihar,1980,JAMSHEDPUR,GEN,Jaganath Mahato,Male,independents,2290,664802
Bihar,1980,JAMSHEDPUR,GEN,Ramesh Chandra Digar,Male,independents,2360,664802
Bihar,1980,JAMSHEDPUR,GEN,Swadesh Kumar,Male,independents,3193,664802
Bihar,1980,JAMSHEDPUR,GEN,Pritish Chandra,Male,socialist_unity_centre_of_india,11110,664802
Bihar,1980,JAMSHEDPUR,GEN,Chhote Ram Manjhi,Male,jharkhand_party,17625,664802
Bihar,1980,JAMSHEDPUR,GEN,Tika Ram Manjhi,Male,communist_party_of_india,76539,664802
Bihar,1980,JAMSHEDPUR,GEN,V.G. Gopal,Male,indian_natioanl_congress_(i),81390,664802
Bihar,1980,JAMSHEDPUR,GEN,Rudra Pratap Sarangi,Male,janta_party,91847,664802
Bihar,1980,SINGHBHUM,ST,Justic Richard,Male,independents,644,574233
Bihar,1980,SINGHBHUM,GEN,Felix Heman Hebron Richard,Male,independents,1430,574233
Bihar,1980,SINGHBHUM,GEN,Mora Munda,Male,independents,2538,574233
Bihar,1980,BELGAUM,ST,Muktidani Sumbrui,Female,independents,2878,574233
Bihar,1980,SINGHBHUM,ST,Jumbal Birua,Male,independents,4362,574233
Bihar,1980,SINGHBHUM,ST,Surendra Boipai,Male,jharkhand_party,10940,574233
Bihar,1980,SINGHBHUM,GEN,Mangal Singh Lamai,Male,Independent,16815,574233
Bihar,1980,SINGHBHUM,ST,Devendar Majhi,Male,independents,33287,574233
Bihar,1980,SINGHBHUM,ST,Theodore Bodra,Male,indian_natioanl_congress_(i),36655,574233
Bihar,1980,SINGHBHUM,ST,Bagun Sumbrui,Male,janta_party,53463,574233
Bihar,1980,KHUNTI,ST,Harmar Lakra,Male,independents,513,593802
Bihar,1980,BELGAUM,ST,Surajmukhi Minz,Female,independents,753,593802
Bihar,1980,KHUNTI,ST,Mewalal Honhaga,Male,independents,984,593802
Bihar,1980,KHUNTI,ST,Manorangan Bodra,Male,independents,1542,593802
Bihar,1980,KHUNTI,ST,Bhanga Kachchap,Male,independents,1784,593802
Bihar,1980,KHUNTI,ST,Moses Guria,Male,independents,1878,593802
Bihar,1980,KHUNTI,ST,Chonhas Khalko,Male,independents,2251,593802
Bihar,1980,KHUNTI,ST,Samuel Munda,Male,independents,2332,593802
Bihar,1980,KHUNTI,ST,M. H. Bazrai Munda,Male,independents,2528,593802
Bihar,1980,KHUNTI,ST,Christ Anand Topno,Male,independents,2558,593802
Bihar,1980,KHUNTI,GEN,William Lugun,Male,janta_party_(secular),15642,593802
Bihar,1980,KHUNTI,ST,S. K. Bage,Male,indian_natioanl_congress_(i),42423,593802
Bihar,1980,KHUNTI,ST,Karia Munda,Male,janta_party,54400,593802
Bihar,1980,KHUNTI,ST,Nirel Enem Horo,Male,jharkhand_party,74279,593802
Bihar,1980,LOHARDAGA,ST,Bhikhram Bhagat,Male,independents,764,638943
Bihar,1980,LOHARDAGA,ST,Emanuel Tirkey,Male,independents,1054,638943
Bihar,1980,LOHARDAGA,ST,Unknown,Male,independents,1801,638943
Bihar,1980,LOHARDAGA,ST,Khudia Oraon,Male,independents,2739,638943
Bihar,1980,LOHARDAGA,ST,Sadhnu Bhagat,Male,independents,3102,638943
Bihar,1980,LOHARDAGA,ST,Lalu Pahan,Male,Independent,3409,638943
Bihar,1980,LOHARDAGA,ST,Clement Toppo,Male,Independent,8882,638943
Bihar,1980,LOHARDAGA,ST,Telesphore Kujur,Male,jharkhand_party,11272,638943
Bihar,1980,LOHARDAGA,ST,Lalu Oraon,Male,janta_party_(secular),25030,638943
Bihar,1980,LOHARDAGA,ST,Karma Oraon,Male,janta_party,59692,638943
Bihar,1980,LOHARDAGA,ST,Kartik Oraon,Male,indian_natioanl_congress_(i),129038,638943
Bihar,1980,PALAMAU,SC,Ram Lagan Ram,Male,independents,2185,673887
Bihar,1980,PALAMAU,SC,Bhikham Mochi,Male,independents,4071,673887
Bihar,1980,PALAMAU,SC,Raghuni Ram,Male,shoshit_samaj_dal_(akhil_bharatiya),4337,673887
Bihar,1980,PALAMAU,SC,Kanhai Ram,Male,jharkhand_party,4379,673887
Bihar,1980,PALAMAU,SC,Ram Rekha Ram,Male,independents,4503,673887
Bihar,1980,PALAMAU,SC,Hira Ram Toofani,Male,janta_party_(secular),23825,673887
Bihar,1980,PALAMAU,SC,Ramdeni Ram,Male,janta_party,83673,673887
Bihar,1980,PALAMAU,SC,Kamla Kumari,Female,indian_natioanl_congress_(i),129013,673887
Bihar,1984,BAGAHA,SC,Risi Ram,Male,independent,3081,708093
Bihar,1984,BAGAHA,SC,Jagdish Rajak,Male,independent,5440,708093
Bihar,1984,BELGAUM,SC,Brahamdeo Ram Shastari,Male,Independent,10356,708093
Bihar,1984,BELGAUM,SC,Kameshwar Paswan,Male,bharatiya_janta_party,32577,708093
Bihar,1984,BAGAHA,SC,Jagannath Prasad Swatantra,Male,janata_party,43767,708093
Bihar,1984,BELGAUM,SC,Bhola Raut,Male,indian_national_congress,209301,708093
Bihar,1984,BETTIAH,GEN,Unknown,Male,independent,598,748524
Uttar Pradesh,1984,BETTIAH,GEN,Md. Sarfudin Bismil,Male,independent,1247,748524
Bihar,1984,BETTIAH,GEN,Deo Narayan Prasad,Male,independent,1506,748524
Bihar,1984,BETTIAH,GEN,Bhola Prasad Gupta,Male,independent,2206,748524
Bihar,1984,BETTIAH,GEN,Shami Muddin Hashmi,Male,lok_dal,50426,748524
Bihar,1984,BETTIAH,GEN,Pitambar Singh,Male,communist_party_of_india,88677,748524
Bihar,1984,MOTIHARI,GEN,Shatruhan Paswan,Male,independent,1517,789198
Bihar,1984,MOTIHARI,GEN,Pramanand Pathak,Male,independent,2158,789198
Bihar,1984,MOTIHARI,GEN,Sheoji Rai,Male,independent,3554,789198
Bihar,1984,MOTIHARI,GEN,Bhudeo Bajpayee,Male,independent,4115,789198
Bihar,1984,MOTIHARI,GEN,Ramgi Prasad Sharma,Male,independent,14771,789198
Bihar,1984,MOTIHARI,GEN,Thakur Ramapati Singh,Male,janata_party,29056,789198
Bihar,1984,MOTIHARI,GEN,Kamla Mishra Madhukar,Male,communist_party_of_india,111685,789198
Bihar,1984,GOPALGANJ,GEN,Kapildeo Mishra,Male,independent,596,785919
Bihar,1984,GOPALGANJ,GEN,Sipahi Rai,Male,independent,1240,785919
Bihar,1984,GOPALGANJ,GEN,Sivabihari Saran,Male,independent,1592,785919
Bihar,1984,GOPALGANJ,GEN,Bishwa Nath Manjhi,Male,independent,1844,785919
Bihar,1984,BELGAUM,GEN,Kanshi Nath Singh,Male,independent,3011,785919
Bihar,1984,GOPALGANJ,GEN,Kripa Mishra,Male,independent,5602,785919
Bihar,1984,GOPALGANJ,GEN,Shashi Kant Mishra,Male,indian_national_congress,72697,785919
Bihar,1984,GOPALGANJ,GEN,Nagina Roy,Male,lok_dal,110268,785919
Bihar,1984,GOPALGANJ,GEN,Kali Prasad Pandey,Male,independent,287360,785919
Bihar,1984,BELGAUM,GEN,Rajender Sah,Male,independent,745,781000
Bihar,1984,SIWAN,GEN,Ram Prit Gond,Male,independent,1843,781000
Bihar,1984,SIWAN,GEN,Parameshwar Singh,Male,independent,2128,781000
Bihar,1984,SIWAN,GEN,Munshi Prasad Yadav,Male,independent,2135,781000
Bihar,1984,SIWAN,GEN,Uttim Roy,Male,independent,2625,781000
Bihar,1984,SIWAN,GEN,Kamleshwar Prasad,Male,independent,3787,781000
Bihar,1984,SIWAN,GEN,Bibi Khursheed Jahan,Female,lok_dal,13825,781000
Bihar,1984,SIWAN,GEN,Raghawa Prasad,Male,janata_party,20967,781000
Bihar,1984,SIWAN,GEN,Janardan Tiwari,Male,bharatiya_janta_party,112243,781000
Bihar,1984,SIWAN,GEN,Abdul Ghafoor,Male,indian_national_congress,250235,781000
Bihar,1984,MAHARAJGANJ,GEN,Rajendar Singh,Male,independent,1176,818305
Bihar,1984,MAHARAJGANJ,GEN,Shambhu Nath Yadav,Male,independent,1431,818305
Bihar,1984,MAHARAJGANJ,GEN,Ramjee,Male,independent,1528,818305
Bihar,1984,MAHARAJGANJ,GEN,Dhanjee Manjhi,Male,independent,2338,818305
Bihar,1984,MAHARAJGANJ,GEN,Chandra Shekhar Yadav,Male,independent,2698,818305
Bihar,1984,MAHARAJGANJ,GEN,Shyam Narain Pd. Yadav,Male,independent,3036,818305
Bihar,1984,MAHARAJGANJ,GEN,M. M. Mishra,Male,bharatiya_janta_party,14019,818305
Bihar,1984,MAHARAJGANJ,GEN,Ram Deo Singh,Male,janata_party,121558,818305
Bihar,1984,MAHARAJGANJ,GEN,Krishnapratap Singh,Male,indian_national_congress,255462,818305
Bihar,1984,CHAPRA,GEN,Radha Krishna Singh,Male,independent,502,780710
Bihar,1984,CHAPRA,GEN,Nirsu Narain Singh,Male,independent,503,780710
Bihar,1984,CHAPRA,GEN,Vijay Kumar,Male,independent,973,780710
Uttar Pradesh,1984,CHAPRA,GEN,Nawal Kishore Nirala,Male,independent,1116,780710
Uttar Pradesh,1984,CHAPRA,GEN,Valeshwar Singh,Male,independent,1134,780710
Bihar,1984,CHAPRA,GEN,Chandrika Singh,Male,independent,1305,780710
Bihar,1984,CHAPRA,GEN,Laxman Rai,Male,independent,1494,780710
Bihar,1984,CHAPRA,GEN,Ramanand Anarya,Male,independent,1785,780710
Bihar,1984,CHAPRA,GEN,Jhuki Bhagat,Male,independent,1860,780710
Bihar,1984,CHAPRA,GEN,Janak Yadav,Male,independent,2224,780710
Bihar,1984,CHAPRA,GEN,Laloo Prasad,Male,lok_dal,128705,780710
Bihar,1984,CHAPRA,GEN,Bhishmaprasad Yadav,Male,indian_national_congress,137488,780710
Bihar,1984,CHAPRA,GEN,Ram Bahadur Singh,Male,janata_party,163494,780710
Bihar,1984,HAJIPUR,SC,Kameshwar Bhagat,Male,independent,1275,834167
Bihar,1984,HAJIPUR,SC,Suresh Ram,Male,independent,3067,834167
Bihar,1984,HAJIPUR,SC,Rama Sankar Bharati,Male,independent,4457,834167
Bihar,1984,HAJIPUR,SC,Ram Bilas Paswan,Male,lok_dal,263509,834167
Bihar,1984,HAJIPUR,SC,Ram Ratan Ram,Male,indian_national_congress,314725,834167
Bihar,1984,VAISHALI,GEN,Unknown,Male,independent,510,808346
Bihar,1984,VAISHALI,GEN,Unknown,Female,independent,526,808346
Bihar,1984,VAISHALI,GEN,Dhaneshwar Rai,Male,independent,746,808346
Bihar,1984,VAISHALI,GEN,Shyam Naryan Sanyasi,Male,independent,788,808346
Bihar,1984,VAISHALI,GEN,Chandra Sekher Singh,Male,independent,1765,808346
Bihar,1984,VAISHALI,GEN,Shanker Singh,Male,independent,2064,808346
Bihar,1984,VAISHALI,GEN,Ramchandra Sharma,Male,independent,6489,808346
Bihar,1984,VAISHALI,GEN,Shyam Nandan Mishra,Male,Independent,6496,808346
Bihar,1984,VAISHALI,GEN,Rita Bahi,Female,independent,11265,808346
Bihar,1984,VAISHALI,GEN,Baleshwar Rusul Puri,Male,independent,14942,808346
Bihar,1984,VAISHALI,GEN,Tarkeshwari Sinha,Female,lok_dal,247593,808346
Bihar,1984,MUZAFFARPUR,GEN,Sitaram Rai,Male,independent,302,805213
Bihar,1984,MUZAFFARPUR,GEN,Mahendra Ojha,Male,Independent,308,805213
Bihar,1984,MUZAFFARPUR,GEN,Amitabh Kumar,Male,independent,344,805213
Bihar,1984,MUZAFFARPUR,GEN,Shambhu Rai,Male,independent,591,805213
Uttar Pradesh,1984,MUZAFFARPUR,GEN,Bachchulal Azad,Male,independent,654,805213
Bihar,1984,MUZAFFARPUR,GEN,Navin Kumar Avinashi,Male,independent,1067,805213
Bihar,1984,MUZAFFARPUR,GEN,Ramashankar Shahi,Male,independent,1219,805213
Bihar,1984,MUZAFFARPUR,GEN,Bhupal Singh,Male,independent,1322,805213
Bihar,1984,MUZAFFARPUR,GEN,Kameshwar Prasad Sinha,Male,independent,1384,805213
Bihar,1984,BELGAUM,GEN,Sarai Ku. Sheel,Male,independent,1410,805213
Bihar,1984,MUZAFFARPUR,GEN,Ravinath Giri,Male,independent,1613,805213
Bihar,1984,MUZAFFARPUR,GEN,Jitendra Prasad,Male,bharatiya_janta_party,16549,805213
Bihar,1984,MUZAFFARPUR,GEN,Vinodanand Singh,Male,janata_party,17008,805213
Bihar,1984,MUZAFFARPUR,GEN,Laliteshwar Prasad Shahi,Male,indian_national_congress,325604,805213
Uttar Pradesh,1984,SITAMARHI,GEN,Ram Lakhan Rai,Male,independent,673,878566
Bihar,1984,SITAMARHI,GEN,Shyam Nandan Jha,Male,independent,1546,878566
Bihar,1984,SITAMARHI,GEN,Satyendra Nath Verma,Male,independent,1609,878566
Bihar,1984,SITAMARHI,GEN,Mrityujay Jha,Male,independent,2021,878566
Bihar,1984,SITAMARHI,GEN,Priti Mohan Rastogi,Male,independent,2226,878566
Bihar,1984,SITAMARHI,GEN,Madan Mohan Mishra,Male,independent,3235,878566
Bihar,1984,BELGAUM,GEN,Chandraketu Sharma,Male,communist_party_of_india,56737,878566
Bihar,1984,SITAMARHI,GEN,Indal Singh Navin,Male,lok_dal,95763,878566
Bihar,1984,SITAMARHI,GEN,Ranshresth Khirhar,Male,indian_national_congress,217307,878566
Bihar,1984,SHEOHAR,GEN,Yogendra Rai,Male,independent,333,839483
Bihar,1984,SHEOHAR,GEN,Chandra Deo Jha,Male,independent,625,839483
Bihar,1984,SHEOHAR,GEN,Gajandhar Singh,Male,independent,1004,839483
Bihar,1984,SHEOHAR,GEN,Suresh Prasad,Male,independent,1272,839483
Uttar Pradesh,1984,SHEOHAR,GEN,Rajendra Thakur,Male,independent,1347,839483
Bihar,1984,SHEOHAR,GEN,Mohamd Basi Mian,Male,independent,1867,839483
Bihar,1984,SHEOHAR,GEN,Ramchandra Singh,Male,independent,2174,839483
Bihar,1984,SHEOHAR,GEN,Vijay Kumar Singh,Male,independent,3027,839483
Bihar,1984,SHEOHAR,GEN,Jildar Ram,Male,independent,3166,839483
Bihar,1984,SHEOHAR,GEN,Nek Mahmad Akhtar,Male,independent,11306,839483
Bihar,1984,SHEOHAR,GEN,Hari Kishor Singh,Male,janata_party,174328,839483
Bihar,1984,SHEOHAR,GEN,Ram Dulari Singh,Female,indian_national_congress,254881,839483
Bihar,1984,MADHUBANI,GEN,Lakshmi Narain Yadav,Male,independent,939,846577
Bihar,1984,MADHUBANI,GEN,Vijay Kumar Gupta,Male,independent,1456,846577
Uttar Pradesh,1984,MADHUBANI,GEN,Ramwatar Sah,Male,independent,1723,846577
Bihar,1984,MADHUBANI,GEN,Ram Das,Male,independent,2525,846577
Bihar,1984,MADHUBANI,GEN,Mukti Mohan Singh,Male,independent,2787,846577
Bihar,1984,MADHUBANI,GEN,Ravi Kumar,Male,independent,3361,846577
Bihar,1984,BELGAUM,GEN,Bhogendra Jha,Male,communist_party_of_india,201864,846577
Bihar,1984,JHANJHARPUR,GEN,Sitaram Ram,Male,independent,817,782753
Bihar,1984,JHANJHARPUR,GEN,Badri Narain Yadav,Male,independent,1342,782753
Bihar,1984,JHANJHARPUR,GEN,Prabho Dayal Kej,Male,independent,1839,782753
Bihar,1984,JHANJHARPUR,GEN,Mahabir Paswan,Male,independent,2698,782753
Bihar,1984,JHANJHARPUR,GEN,Uma Kant Rai,Male,independent,4468,782753
Bihar,1984,JHANJHARPUR,GEN,Ramphal Choudhary,Male,janata_party,21360,782753
Bihar,1984,JHANJHARPUR,GEN,Dhanik Lal Mandal,Male,lok_dal,170353,782753
Bihar,1984,JHANJHARPUR,GEN,Gauri Shankar Rajhans,Male,indian_national_congress,375745,782753
Bihar,1984,DARBHANGA,GEN,Ram Dular Jha,Male,independent,137,770111
Bihar,1984,DARBHANGA,GEN,Raghubir Kumar Sharma,Male,independent,169,770111
Bihar,1984,DARBHANGA,GEN,Ravi Kumar,Male,independent,192,770111
Bihar,1984,DARBHANGA,GEN,Ramsharan Jha,Male,independent,319,770111
Bihar,1984,DARBHANGA,GEN,Harishchandra Mishra Mithlendu,Male,independent,322,770111
Bihar,1984,DARBHANGA,GEN,Suraj Mahaseth,Male,independent,370,770111
Bihar,1984,DARBHANGA,GEN,Ezaj A. Sadique,Male,independent,455,770111
Bihar,1984,DARBHANGA,GEN,Darbari Lal Kewat,Male,independent,479,770111
Bihar,1984,DARBHANGA,GEN,Nandan Das,Male,Independent,580,770111
Bihar,1984,DARBHANGA,GEN,Ram Sewak Paswan,Male,independent,889,770111
Bihar,1984,DARBHANGA,GEN,Vijay Chandra Mishra,Male,independent,1001,770111
Bihar,1984,DARBHANGA,GEN,Unknown,Male,independent,1363,770111
Bihar,1984,DARBHANGA,GEN,Mohan Yadav,Male,independent,1582,770111
Bihar,1984,DARBHANGA,GEN,Braj Kisor Sahni,Male,independent,1585,770111
Bihar,1984,DARBHANGA,GEN,A. Kafi,Male,janata_party,3849,770111
Bihar,1984,DARBHANGA,GEN,Abdul Aziz,Male,independent,4286,770111
Bihar,1984,DARBHANGA,GEN,Tej Narayan Yadav,Male,independent,8678,770111
Bihar,1984,DARBHANGA,GEN,Tarakant Jha,Male,bharatiya_janta_party,33246,770111
Bihar,1984,DARBHANGA,GEN,Hari Nath Mishra,Male,indian_national_congress,152373,770111
Bihar,1984,DARBHANGA,GEN,Vijay Kumar Mishra,Male,lok_dal,224540,770111
Bihar,1984,ROSERA,SC,Choudhary Lakshmi Narain,Male,independent,972,808683
Bihar,1984,ROSERA,SC,Ram Prasad Paswan,Male,independent,3030,808683
Bihar,1984,ROSERA,SC,Bunni Lal Ram,Male,independent,4201,808683
Bihar,1984,ROSERA,SC,Kedar Paswan,Male,independent,7856,808683
Bihar,1984,ROSERA,SC,Ram Sewak Hazari,Male,Independent,171630,808683
Bihar,1984,SAMASTIPUR,GEN,Sahdeo Sahni,Male,independent,1006,909700
Bihar,1984,SAMASTIPUR,GEN,Unknown,Male,independent,1642,909700
Bihar,1984,SAMASTIPUR,GEN,Rajeshwar Prasad Mandal,Male,independent,1735,909700
Bihar,1984,SAMASTIPUR,GEN,Harihar Prasad Sharma,Male,independent,1871,909700
Bihar,1984,SAMASTIPUR,GEN,Ram Bhajan Sharma,Male,independent,1946,909700
Bihar,1984,SAMASTIPUR,GEN,Srimant Kr. Choudhary,Male,independent,2139,909700
Bihar,1984,SAMASTIPUR,GEN,Rama Shankar Bajpayee,Male,independent,2228,909700
Bihar,1984,SAMASTIPUR,GEN,Yogendra Prasad Narain Singh,Male,independent,4846,909700
Bihar,1984,SAMASTIPUR,GEN,Karpoori Thakur,Male,lok_dal,219224,909700
Bihar,1984,SAMASTIPUR,GEN,Ramdeo Rai,Male,indian_national_congress,327585,909700
Bihar,1984,BARH,GEN,Ram Vilas Prasad,Male,independent,195,853413
Bihar,1984,BARH,GEN,Raj Kumar Singh,Male,Independent,201,853413
Bihar,1984,BARH,GEN,Maheshwar Singh,Male,independent,383,853413
Bihar,1984,BARH,GEN,Ram Punit Bhagat,Male,independent,411,853413
Bihar,1984,BARH,GEN,Rajendra Singh,Male,independent,596,853413
Bihar,1984,BARH,GEN,Sanjay Prasad Singh,Male,independent,601,853413
Bihar,1984,BARH,GEN,Unknown,Male,independent,1089,853413
Bihar,1984,BARH,GEN,Nabal Kishore Ram,Male,independent,1415,853413
